R Z Er Ez Bphi
0.003 0.148 0.028766173366564507 0.7158734512324553 9.759516031053612e-11
0.003 0.149 0.029925885734047246 0.6963223106001885 9.493149195046797e-11
0.003 0.150 0.031244499564735205 0.6759423780960444 9.215168615135326e-11
0.003 0.151 0.03244511489798109 0.6546859534684045 8.925649218699227e-11
0.003 0.152 0.03378024494079206 0.6326126620317922 8.624740860498561e-11
0.003 0.153 0.03502420787769655 0.6096271032829699 8.311694266733028e-11
0.003 0.154 0.03634395458936046 0.5858228889657393 7.987408565962987e-11
0.003 0.155 0.03770597564902155 0.561132642474689 7.65090970224805e-11
0.003 0.156 0.038906352481009335 0.5355623263412714 7.302991905816533e-11
0.003 0.157 0.040224966311697294 0.5091620258296863 6.943437887266351e-11
0.003 0.158 0.041414073959240134 0.4818894069666218 6.572292603025519e-11
0.003 0.159 0.04265231286595037 0.4538213864078134 6.190320312370347e-11
0.003 0.160 0.043871412046698546 0.4249394803057586 5.796921596260592e-11
0.003 0.161 0.045029037528172965 0.395361150530069 5.3927932793305347e-11
0.003 0.162 0.045951262267908466 0.3650255792599306 4.9791866488266764e-11
0.003 0.163 0.0471436493077501 0.3340508246180999 4.5556746186828465e-11
0.003 0.164 0.04797613794912768 0.3023492373922273 4.123231244839435e-11
0.003 0.165 0.04895470861108792 0.27009969352588337 3.68280061228482e-11
0.003 0.166 0.04968148156981527 0.2372318351479304 3.2343527500669905e-11
0.003 0.167 0.05041218979930119 0.20391440189847004 2.7799256829227633e-11
0.003 0.168 0.051011364584948184 0.17011638861394995 2.3187926152658468e-11
0.003 0.169 0.051459269947648975 0.13597552977091953 1.8534935852792595e-11
0.003 0.170 0.051916774985988054 0.10151925301405963 1.3834366666607647e-11
0.003 0.171 0.05205999499147358 0.0668375925683008 9.10944608191293e-12
0.003 0.172 0.05235704830842983 0.032025054557162785 4.362302036301304e-12
0.003 0.173 0.052261290053305036 -0.002878644597350251 -3.949040071745583e-13
0.003 0.174 0.05231876885650572 -0.03774729599198636 -5.147038965569986e-12
0.003 0.175 0.05205737147763455 -0.07255387147167201 -9.892811840127063e-12
0.003 0.176 0.05179382758744052 -0.10715980776798598 -1.460866621183814e-11
0.003 0.177 0.051378835398356734 -0.14155467045088663 -1.9299270056479097e-11
0.003 0.178 0.05081794006463384 -0.17558641496833896 -2.3939597629119892e-11
0.003 0.179 0.05025138032603122 -0.209283065218169 -2.85348189189826e-11
0.003 0.180 0.04941662592270173 -0.2424568014596277 -3.306305513109844e-11
0.003 0.181 0.048726761033664454 -0.2751851366015956 -3.752580481306802e-11
0.003 0.182 0.0476564270126525 -0.30727011459985454 -4.191063001980636e-11
0.003 0.183 0.046859892435932596 -0.3387826895786875 -4.6207265700249327e-11
0.003 0.184 0.04578264187843591 -0.36960838093420945 -5.0419683005538527e-11
0.003 0.185 0.04470038279451924 -0.39970306593367283 -5.452660255974542e-11
0.003 0.186 0.04357423947911326 -0.4290894021965965 -5.853963810677467e-11
0.003 0.187 0.04233749120526611 -0.4577238632433786 -6.244440358966049e-11
0.003 0.188 0.04107146690198791 -0.48556530760699756 -6.62341555442002e-11
0.003 0.189 0.0399004257247457 -0.5126131390343085 -6.991294004891541e-11
0.003 0.190 0.03856249329215212 -0.5387797083129613 -7.347813464550507e-11
0.003 0.191 0.03726331731399883 -0.5640876730624754 -7.692344543404666e-11
0.003 0.192 0.036000393527075854 -0.5885638646743863 -8.025696457158341e-11
0.003 0.193 0.034666157863982736 -0.6121373290244106 -8.346835207967121e-11
0.003 0.194 0.03344467367065362 -0.6348784239836865 -8.656510069631301e-11
0.003 0.195 0.032102925217930525 -0.6567251392251094 -8.954346405250734e-11
0.003 0.196 0.030916679585484812 -0.6777371000632029 -9.24049406958548e-11
0.003 0.197 0.029594965238441632 -0.6978964189036098 -9.515402626915722e-11
0.003 0.198 0.028309980085144945 -0.7171911706834253 -9.778472658201212e-11
0.003 0.199 0.02716457779314786 -0.7357286809687921 -1.0031127783662529e-10
0.003 0.200 0.025914771575420062 -0.75340758672502 -1.0272319019979246e-10
0.003 0.201 0.02482422457278462 -0.7703292509867989 -1.050302042309176e-10
0.003 0.202 0.023624742120514686 -0.7864638610968673 -1.0723157065620037e-10
0.003 0.203 0.022584101506135445 -0.8018412297124867 -1.0932878802324136e-10
0.003 0.204 0.02143756633316241 -0.8164971320223714 -1.1132859979624329e-10
0.003 0.205 0.020316371918861872 -0.8303898303063548 -1.1322576105860406e-10
0.003 0.206 0.019358133489154158 -0.8436564627878412 -1.1503450801252936e-10
0.003 0.207 0.018292688743933125 -0.8561837413692357 -1.167451000986153e-10
0.003 0.208 0.017383879699965417 -0.8680789916166808 -1.1836727787626582e-10
0.003 0.209 0.01637311136816247 -0.8793124008729146 -1.199010413454809e-10
0.003 0.210 0.015510034940434311 -0.8899078192637466 -1.2134788905386105e-10
0.003 0.211 0.014550961756323266 -0.899918909572248 -1.2271381519180883e-10
0.003 0.212 0.013610551295658083 -0.9092741214209905 -1.23993574842722e-10
0.003 0.213 0.0128198599997615 -0.918122518096283 -1.2519915638740543e-10
0.003 0.214 0.011926493912255387 -0.9263508115005307 -1.2632381636165643e-10
0.003 0.215 0.011169908296266262 -0.9340544021369713 -1.273742982296777e-10
0.003 0.216 0.010318637680813767 -0.941203477348343 -1.2835060199146918e-10
0.003 0.217 0.009592818727118785 -0.9478099621975506 -1.2925347692083122e-10
0.003 0.218 0.008778933183872547 -0.9539275194676652 -1.3008816793436595e-10
0.003 0.219 0.007974826192208163 -0.9594845987812586 -1.3084943011547122e-10
0.003 0.220 0.007296647864817487 -0.9646183383617348 -1.3154850257115154e-10
0.003 0.221 0.0065228305329310616 -0.9692035250485946 -1.3217639401580334e-10
0.003 0.222 0.005864465697556555 -0.9733415218765279 -1.3274059718742961e-10
0.003 0.223 0.0051145581167940666 -0.9769965536568206 -1.332388642646294e-10
0.003 0.224 0.004471528912315012 -0.9801686203894726 -1.3367269379500335e-10
0.003 0.225 0.0037396341390700835 -0.9829054223261028 -1.3404583214755298e-10
0.003 0.226 0.003012026425939397 -0.985135409089283 -1.343530344056762e-10
0.003 0.227 0.002390116507864579 -0.9869837938395125 -1.3460254258117626e-10
0.003 0.228 0.0016740343680312914 -0.9883253634162921 -1.3478761320985047e-10
0.003 0.229 0.001057377440165997 -0.9892555183228592 -1.3491274193450063e-10
0.003 0.230 0.00034646064132988307 -0.9897205957761427 -1.3497643020752618e-10
0.003 0.231 -0.00026778802008180593 -0.9897325208390474 -1.3497867802892708e-10
0.003 0.232 -0.0009789522639731924 -0.9893211061688351 -1.3492248249390454e-10
0.003 0.233 -0.0015950069761617993 -0.9884207639195297 -1.3480110013825588e-10
0.003 0.234 -0.0023110533408063727 -0.9871388196572737 -1.3462352224758464e-10
0.003 0.235 -0.0030299080577650046 -0.98535602275302 -1.343807575362873e-10
0.003 0.236 -0.0036587285497931003 -0.9831439235841969 -1.340788001947662e-10
0.003 0.237 -0.004390432522031554 -0.9804667469620902 -1.337131545802196e-10
0.003 0.238 -0.005030522198504597 -0.9773185303552476 -1.3328382069264743e-10
0.003 0.239 -0.005780477479518704 -0.9737350489523833 -1.3279229707965032e-10
0.003 0.240 -0.006435837199041226 -0.9696209022502594 -1.3223258955082586e-10
0.003 0.241 -0.007209893032185744 -0.9650953408779231 -1.316129401179774e-10
0.003 0.242 -0.007990865401814994 -0.9600331516748751 -1.3092210967410037e-10
0.003 0.243 -0.00868758720202249 -0.9544999224870911 -1.3016609240959722e-10
0.003 0.244 -0.00950039948960731 -0.9484539155944047 -1.293396434078658e-10
0.003 0.245 -0.010222163921914688 -0.9418712808710066 -1.2844201339510583e-10
0.003 0.246 -0.01107236128170576 -0.9347997185685154 -1.2747470091891797e-10
0.003 0.247 -0.011823222867500626 -0.927131903120789 -1.264294639674988e-10
0.003 0.248 -0.012716469704377691 -0.9189751600939695 -1.253145445526517e-10
0.003 0.249 -0.013624503619256592 -0.91021023885901 -1.2411795429357188e-10
0.003 0.250 -0.014440714549769251 -0.9008908021989817 -1.2284493810686138e-10
0.003 0.251 -0.015396210215008883 -0.8909631873308131 -1.2148950180211787e-10
0.003 0.252 -0.01625475511883325 -0.8804095066601476 -1.2004939755794035e-10
0.003 0.253 -0.017263436564627876 -0.8692655353756991 -1.1852687319572983e-10
0.003 0.254 -0.01816491169490919 -0.8574179853798729 -1.1691143888228204e-10
0.003 0.255 -0.019228150303492852 -0.8449801447702636 -1.1521283517700089e-10
0.003 0.256 -0.02031577566571664 -0.8318208378549197 -1.1341607660388035e-10
0.003 0.257 -0.021298997102209716 -0.8179758398225551 -1.1152790662712322e-10
0.003 0.258 -0.022439987120932064 -0.803415338015908 -1.0954008323492609e-10
0.003 0.259 -0.023474068950713713 -0.7881095197777168 -1.0745260642728899e-10
0.003 0.260 -0.02466979500816867 -0.7720762727023385 -1.0526547620421193e-10
0.003 0.261 -0.025755750861585793 -0.7552261588179877 -1.0296820273249072e-10
0.003 0.262 -0.026999475297232192 -0.7376545786279023 -1.0057127584532954e-10
0.003 0.263 -0.0282733701420275 -0.7192482440344873 -9.80597100667224e-11
0.003 0.264 -0.029419964940315062 -0.7000310051635522 -9.544099813467227e-11
0.003 0.265 -0.030729873475082582 -0.67998497442074 -9.27076473111762e-11
0.003 0.266 -0.03191945812514161 -0.6590743766173367 -8.985890832243384e-11
0.003 0.267 -0.03324606174797572 -0.6373469120049609 -8.689852753744671e-11
0.003 0.268 -0.034480544259870974 -0.614725067674732 -8.381526584921031e-11
0.003 0.269 -0.03579701157923608 -0.5912792014977879 -8.062261018613003e-11
0.003 0.270 -0.03715682650225979 -0.5669538619316217 -7.73078228936008e-11
0.003 0.271 -0.03835302956223094 -0.5417466639636525 -7.38774226536852e-11
0.003 0.272 -0.03967116639040271 -0.5157166366552584 -7.033238352232361e-11
0.003 0.273 -0.040868323455406225 -0.4888125022359493 -6.667045767811516e-11
0.003 0.274 -0.04210203083821267 -0.46111058110831543 -6.290093611618357e-11
0.003 0.275 -0.04333096819585723 -0.43259358193114467 -5.901670073542598e-11
0.003 0.276 -0.04450385775784967 -0.403364656498563 -5.5023371089344626e-11
0.003 0.277 -0.04545428527135481 -0.3733790858246777 -5.0934658888485035e-11
0.003 0.278 -0.046638384392477666 -0.34274658048821205 -4.67465929817056e-11
0.003 0.279 -0.04750497871376271 -0.31137829877052603 -4.24665911796293e-11
0.003 0.280 -0.04848545738578771 -0.2794447690711569 -3.810619229878076e-11
0.003 0.281 -0.049247707406656564 -0.24687921103783822 -3.366217446181869e-11
0.003 0.282 -0.04998366266382056 -0.21385394182954312 -2.91577651565524e-11
0.003 0.283 -0.050623859665859736 -0.18033080124497658 -2.4583373678338046e-11
0.003 0.284 -0.05108559810152999 -0.1464415612292355 -1.9964325481625786e-11
0.003 0.285 -0.05158531786255172 -0.11221543818643642 -1.5295375649813515e-11
0.003 0.286 -0.051744159700442424 -0.0777448513540909 -1.059885254215019e-11
0.003 0.287 -0.05208980764873534 -0.04312603598983985 -5.8781653544271715e-12
0.003 0.288 -0.05204878543234316 -0.008379860953766532 -1.142612574506193e-12
0.003 0.289 -0.05211723529341618 0.026338349809795245 3.5887817358231185e-12
0.003 0.290 -0.05190490954839787 0.061030086933708566 8.318737440455853e-12
0.003 0.291 -0.051659849505706144 0.09553883396734918 1.3021029956381494e-11
0.003 0.292 -0.05129428670236235 0.12986751255112872 1.770234280589872e-11
0.003 0.293 -0.05074442205182633 0.16384559428550985 2.2335627204816692e-11
0.003 0.294 -0.05023092884314965 0.19751541314380433 2.692695227091783e-11
0.003 0.295 -0.049404641234482516 0.2306802055880845 3.145451413661341e-11
0.003 0.296 -0.048762595847693095 0.263420465792957 3.591786323762323e-11
0.003 0.297 -0.0477965465017828 0.2955525477896896 4.030830799786382e-11
0.003 0.298 -0.046943367876265546 0.32710626423554384 4.4610937868709195e-11
0.003 0.299 -0.045899328618958464 0.35800052470276783 4.8832496314362057e-11
0.003 0.300 -0.04482804059291413 0.38817808888941896 5.295080483033352e-11
0.003 0.301 -0.04372860941841468 0.4176568443898541 5.6975978612927636e-11
0.003 0.302 -0.04250998724018269 0.4463974384964881 6.089617913609965e-11
0.003 0.303 -0.04125714013141419 0.4743581334891542 6.470181569520573e-11
0.003 0.304 -0.04010273441692405 0.5015234267860763 6.839760871518777e-11
0.003 0.305 -0.03877088376641187 0.5278354818321668 7.198168501154499e-11
0.003 0.306 -0.03748333472459067 0.5532811810582301 7.544587749985415e-11
0.003 0.307 -0.03622762560072504 0.5779034546907235 7.879962702999902e-11
0.003 0.308 -0.034897384833705 0.6016313486053639 8.20319942044952e-11
0.003 0.309 -0.03368126691868299 0.624527469382401 8.514897321374513e-11
0.003 0.310 -0.032340770597564905 0.6465292104415851 8.814906551014818e-11
0.003 0.311 -0.03115822173461965 0.6676961970974397 9.103152181990406e-11
0.003 0.312 -0.0298363285116329 0.6880224668185124 9.380308560721548e-11
0.003 0.313 -0.028549554598900507 0.7074722444160892 9.645626413407941e-11
0.003 0.314 -0.02740564293976651 0.7261647805192173 9.900379505510099e-11
0.003 0.315 -0.026153928711973952 0.7440046746246587 1.0143668708467657e-10
0.003 0.316 -0.025062606580249707 0.761081364704199 1.0376543005601042e-10
0.003 0.317 -0.02385716159652742 0.7773710006320282 1.059885254215019e-10
0.003 0.318 -0.022815924729002946 0.792903395065409 1.08105973181151e-10
0.003 0.319 -0.021665990913102066 0.8077083606616025 1.1012676462056134e-10
0.003 0.320 -0.0205429481140513 0.8217501222318948 1.1204415627553022e-10
0.003 0.321 -0.019581311041415743 0.8351598554682376 1.1387238434826335e-10
0.003 0.322 -0.018511513648234494 0.847836197335941 1.1560320682695741e-10
0.003 0.323 -0.017599842589169655 0.8598685858067902 1.1724486572341573e-10
0.003 0.324 -0.0165862718675841 0.8712450958178805 1.187981103114386e-10
0.003 0.325 -0.015717113657774544 0.8819776524321166 1.202636898648263e-10
0.003 0.326 -0.014758159724292546 0.8921199184325698 1.2164834784778154e-10
0.003 0.327 -0.013816258630764276 0.9016182310361687 1.2294683934370225e-10
0.003 0.328 -0.013022109066625326 0.910597803403413 1.241704034595929e-10
0.003 0.329 -0.01212695421968351 0.9189572724996125 1.253130460050511e-10
0.003 0.330 -0.011367804715169872 0.9267860762965525 1.2638151044427957e-10
0.003 0.331 -0.010515222342797857 0.9340603646684237 1.2737579677727829e-10
0.003 0.332 -0.009787555004352648 0.940798025209583 1.2829590500404723e-10
0.003 0.333 -0.008972953957332126 0.9470467581716494 1.2914857858878918e-10
0.003 0.334 -0.008169025841611314 0.9527350131771946 1.2992707406730134e-10
0.003 0.335 -0.007489774258559214 0.9579880033867179 1.3064263054658832e-10
0.003 0.336 -0.006716135802616358 0.9627043657655294 1.3128850456244728e-10
0.003 0.337 -0.006057335702445829 0.9669675757539621 1.3186994103148044e-10
0.003 0.338 -0.005308310576338291 0.9707478206947542 1.323861906798875e-10
0.003 0.339 -0.004665412547551188 0.9740451005879056 1.3283725350766836e-10
0.003 0.340 -0.003935682173223464 0.9769130782164877 1.332283744314252e-10
0.003 0.341 -0.0032100182453462444 0.9792742406716195 1.335528099869553e-10
0.003 0.342 -0.002589849386455514 0.9812478385823485 1.3382030073366255e-10
0.003 0.343 -0.0018762416971749528 0.9827265463825322 1.34023353933544e-10
0.003 0.344 -0.001262077107456742 0.9837819144495987 1.3416646522940136e-10
0.003 0.345 -0.0005542763275576279 0.9843841301262864 1.3424888534743444e-10
0.003 0.346 5.682405762190395e-05 0.9845331934125953 1.3426986501384285e-10
0.003 0.347 0.000763865866892448 0.9842648794972394 1.342324013238278e-10
0.003 0.348 0.0014720595776142721 0.9835076380027905 1.3413124936078723e-10
0.003 0.349 0.0020872974229939065 0.9823687944953909 1.3397315258892387e-10
0.003 0.350 0.0028014119274479173 0.9807350608774461 1.3375136754403493e-10
0.003 0.351 0.0034248601786374426 0.9786720249949319 1.3346964059512195e-10
0.003 0.352 0.004150869933338898 0.9761558367220388 1.33125723920784e-10
0.003 0.353 0.00478550985606449 0.9731626459329573 1.327173696996203e-10
0.003 0.354 0.00552860226337694 0.9697401528793065 1.322490735744325e-10
0.003 0.355 0.006278247492755525 0.9657989195893009 1.3171259353341736e-10
0.003 0.356 0.006943367876265548 0.9614462716290828 1.3111617158837817e-10
0.003 0.357 0.0077176025853536384 0.9565629583696054 1.3045006717991108e-10
0.003 0.358 0.008404724709922845 0.9512086051253921 1.2971877595081784e-10
0.003 0.359 0.009209785706619603 0.945353399239181 1.2891855153209693e-10
0.003 0.360 0.009921175334199887 0.9389675280537105 1.2804789537614781e-10
0.003 0.361 0.010762309646183384 0.932092729289147 1.2710755675677071e-10
0.003 0.362 0.011617098155192768 0.9246395649737053 1.2609079220976297e-10
0.003 0.363 0.012385072206255886 0.9166974730791705 1.250058437469279e-10
0.003 0.364 0.01328296981766579 0.9081531655079481 1.238392244398601e-10
0.003 0.365 0.014087196059959218 0.8990543425116567 1.2259692847896196e-10
0.003 0.366 0.015033092049560564 0.8893652289015824 1.2127446022143162e-10
0.003 0.367 0.01587780388041547 0.8790560120204635 1.1986807329826764e-10
0.003 0.368 0.01687318888107135 0.8681624670570137 1.1838001553087094e-10
0.003 0.369 0.017891350751875215 0.8565891935079958 1.1680054635983757e-10
0.003 0.370 0.01881244261063477 0.8444137042822901 1.1513865707077114e-10
0.003 0.371 0.01988665227709076 0.8315286738137544 1.1338011146146596e-10
0.003 0.372 0.020857829400050085 0.8179698772911027 1.115309037223244e-10
0.003 0.373 0.021984091966085122 0.8037134645885257 1.095842903891438e-10
0.003 0.374 0.02300666611016373 0.7887057729229522 1.0753802364052325e-10
0.003 0.375 0.02418778396556042 0.7729945025460009 1.0539360202406333e-10
0.003 0.376 0.02526050299915332 0.756460402828625 1.0314053570655983e-10
0.003 0.377 0.02649188499469335 0.7392286869313236 1.0078856524741668e-10
0.003 0.378 0.02775278152092252 0.7211622166306927 9.832420371822846e-11
0.003 0.379 0.02889102877517679 0.7022848420525418 9.575269603559728e-11
0.003 0.380 0.03018764086480556 0.6826025257283233 9.306879728292102e-11
0.003 0.381 0.031371680360613906 0.662049679812061 9.026876109119819e-11
0.003 0.382 0.032688684307809725 0.6406918921497311 8.73578323770309e-11
0.003 0.383 0.033917621665454284 0.6184397247695481 8.432627058101523e-11
0.003 0.384 0.03522717244833467 0.5953730755929737 8.118456553635539e-11
0.003 0.385 0.0365794149564139 0.571431723052339 7.792222740984717e-11
0.003 0.386 0.037782713428813335 0.546612685881918 7.454412648119255e-11
0.003 0.387 0.03909452997364562 0.5209600868144579 7.105063738729163e-11
