R Z Br Bz
2.600000000000000228e-02 1.020000000000000351e-01 4.488662143390442782e-02 1.202949122233200052e-01
2.600000000000000228e-02 1.030000000000000360e-01 4.368827426104204825e-02 1.171060477532914063e-01
2.600000000000000228e-02 1.040000000000000369e-01 4.242209910530483213e-02 1.140147287068778992e-01
2.600000000000000228e-02 1.050000000000000377e-01 4.118900409116334205e-02 1.110198477750911211e-01
2.600000000000000228e-02 1.060000000000000386e-01 3.998908217992958036e-02 1.081184579529987227e-01
2.600000000000000228e-02 1.070000000000000395e-01 3.881390784622811702e-02 1.053079147949107230e-01
2.600000000000000228e-02 1.080000000000000404e-01 3.801730426185662842e-02 1.025847961588956941e-01
2.600000000000000228e-02 1.090000000000000413e-01 3.709080740701469620e-02 9.987148201148572657e-02
2.600000000000000228e-02 1.100000000000000422e-01 3.602307048643068471e-02 9.724043040486092526e-02
2.600000000000000228e-02 1.110000000000000431e-01 3.496557521893325915e-02 9.469155202460112497e-02
2.600000000000000228e-02 1.119999999999999885e-01 3.392682248525855787e-02 9.222209188561361626e-02
2.600000000000000228e-02 1.129999999999999893e-01 3.294051121367696372e-02 8.983013578187419579e-02
2.600000000000000228e-02 1.139999999999999902e-01 3.200664091682781098e-02 8.751344287646670161e-02
2.600000000000000228e-02 1.149999999999999911e-01 3.106611377802027951e-02 8.526683005380882030e-02
2.600000000000000228e-02 1.159999999999999920e-01 3.013571643232992522e-02 8.309104287293375690e-02
2.600000000000000228e-02 1.169999999999999929e-01 2.928271113061439723e-02 8.098462656848688657e-02
2.600000000000000228e-02 1.179999999999999938e-01 2.838922290374405050e-02 7.894540391142462754e-02
2.600000000000000228e-02 1.189999999999999947e-01 2.756476930250121096e-02 7.697109067266799665e-02
2.600000000000000228e-02 1.199999999999999956e-01 2.719686845292008243e-02 7.505868870441846641e-02
2.600000000000000228e-02 1.209999999999999964e-01 2.660450677008086365e-02 7.311344563384863937e-02
2.600000000000000228e-02 1.219999999999999973e-01 2.584132962105629289e-02 7.122614278859570880e-02
2.600000000000000228e-02 1.229999999999999982e-01 2.509761405996760106e-02 6.939703192519915131e-02
2.600000000000000228e-02 1.239999999999999991e-01 2.437341600250002988e-02 6.762428957449168054e-02
2.600000000000000228e-02 1.250000000000000000e-01 2.366957837704628323e-02 6.590641426922634605e-02
2.600000000000000228e-02 1.260000000000000009e-01 2.303075024143451735e-02 6.424178215035071526e-02
2.600000000000000228e-02 1.270000000000000018e-01 2.238911098763685797e-02 6.261828377295557135e-02
2.600000000000000228e-02 1.280000000000000027e-01 2.174175915645238516e-02 6.104482315542048010e-02
2.600000000000000228e-02 1.290000000000000036e-01 2.111302892438800261e-02 5.952064266410752452e-02
2.600000000000000228e-02 1.300000000000000044e-01 2.050296808845953125e-02 5.804403228476691379e-02
2.600000000000000228e-02 1.310000000000000053e-01 1.991073436238202307e-02 5.661356067426026595e-02
2.600000000000000228e-02 1.320000000000000062e-01 1.955367549743976946e-02 5.522725551470968053e-02
2.600000000000000228e-02 1.330000000000000071e-01 1.908963073461601712e-02 5.383816737005614472e-02
2.600000000000000228e-02 1.340000000000000080e-01 1.854883706734829218e-02 5.249043201576655826e-02
2.600000000000000228e-02 1.350000000000000089e-01 1.802303925302213908e-02 5.118388508360861150e-02
2.600000000000000228e-02 1.360000000000000098e-01 1.751059333814584604e-02 4.991715553444155823e-02
2.600000000000000228e-02 1.370000000000000107e-01 1.701739509273984471e-02 4.868906572923299703e-02
2.600000000000000228e-02 1.380000000000000115e-01 1.667823391531690971e-02 4.749812203865596411e-02
2.600000000000000228e-02 1.390000000000000124e-01 1.627118547501494455e-02 4.631291983705654314e-02
2.600000000000000228e-02 1.400000000000000133e-01 1.581613786516303938e-02 4.516255580950172960e-02
2.600000000000000228e-02 1.410000000000000142e-01 1.537536347152461402e-02 4.404677119758142190e-02
2.600000000000000228e-02 1.420000000000000151e-01 1.494552733471283396e-02 4.296443342519780384e-02
2.600000000000000228e-02 1.430000000000000160e-01 1.453252505086810240e-02 4.191455076769720622e-02
2.600000000000000228e-02 1.440000000000000169e-01 1.423239455141724411e-02 4.089591575749469687e-02
2.600000000000000228e-02 1.450000000000000178e-01 1.387121309748714018e-02 3.988557695723621982e-02
2.600000000000000228e-02 1.460000000000000187e-01 1.350226053270546511e-02 3.890467172903460530e-02
2.600000000000000228e-02 1.470000000000000195e-01 1.313032658562162010e-02 3.795271427004132114e-02
2.600000000000000228e-02 1.480000000000000204e-01 1.277348107034283718e-02 3.702876652863602153e-02
2.600000000000000228e-02 1.490000000000000213e-01 1.242329921088665412e-02 3.613200627333842951e-02
2.600000000000000228e-02 1.500000000000000222e-01 1.220446082575270610e-02 3.526131651732734157e-02
2.600000000000000228e-02 1.510000000000000231e-01 1.191255086167288327e-02 3.439128309952003276e-02
2.600000000000000228e-02 1.520000000000000240e-01 1.160345290567625295e-02 3.354579844815491069e-02
2.600000000000000228e-02 1.530000000000000249e-01 1.129441668113287389e-02 3.272452995745747661e-02
2.600000000000000228e-02 1.540000000000000258e-01 1.099177569037096402e-02 3.192672323835801795e-02
2.600000000000000228e-02 1.550000000000000266e-01 1.070311121155815594e-02 3.115168306660544978e-02
2.600000000000000228e-02 1.560000000000000275e-01 1.050929636890023285e-02 3.039852040878968792e-02
2.600000000000000228e-02 1.570000000000000284e-01 1.025974134606561297e-02 2.964787223095955229e-02
2.600000000000000228e-02 1.580000000000000293e-01 1.000058639187136056e-02 2.891785066147036301e-02
2.600000000000000228e-02 1.590000000000000302e-01 9.738845657980419596e-03 2.820815101389920893e-02
2.600000000000000228e-02 1.600000000000000311e-01 9.487070848048883079e-03 2.751813715970461566e-02
2.600000000000000228e-02 1.610000000000000320e-01 9.241891737131109966e-03 2.684723687238904991e-02
2.600000000000000228e-02 1.620000000000000329e-01 9.067333380507986568e-03 2.619474291225799487e-02
2.600000000000000228e-02 1.630000000000000338e-01 8.849598945230012503e-03 2.554736501626640038e-02
2.600000000000000228e-02 1.640000000000000346e-01 8.634909504447832104e-03 2.491731074988525960e-02
2.600000000000000228e-02 1.650000000000000355e-01 8.415274564609257282e-03 2.430430270089520284e-02
2.600000000000000228e-02 1.660000000000000364e-01 8.205438271904893360e-03 2.370778887492197215e-02
2.600000000000000228e-02 1.670000000000000373e-01 8.000345714869135094e-03 2.312726894818874918e-02
2.600000000000000228e-02 1.680000000000000382e-01 7.878343104503422734e-03 2.256209389722653100e-02
2.600000000000000228e-02 1.690000000000000391e-01 7.705413149157828816e-03 2.199629203843940853e-02
2.600000000000000228e-02 1.700000000000000400e-01 7.523974183765967834e-03 2.144493532017861456e-02
2.600000000000000228e-02 1.710000000000000409e-01 7.343210997585471883e-03 2.090783367904929663e-02
2.600000000000000228e-02 1.720000000000000417e-01 7.165121514259267105e-03 2.038454511772199926e-02
2.600000000000000228e-02 1.730000000000000426e-01 6.993917528358716690e-03 1.987467614070677693e-02
2.600000000000000228e-02 1.740000000000000435e-01 6.859084090788183929e-03 1.937774770234394414e-02
2.600000000000000228e-02 1.750000000000000444e-01 6.701887257176700197e-03 1.888676668624642355e-02
2.600000000000000228e-02 1.760000000000000453e-01 6.551756233241973204e-03 1.840796438413119449e-02
2.600000000000000228e-02 1.769999999999999907e-01 6.398365335368035901e-03 1.794110607597017987e-02
2.600000000000000228e-02 1.779999999999999916e-01 6.249653450830263725e-03 1.748578185433606255e-02
2.600000000000000228e-02 1.789999999999999925e-01 6.108147617438802746e-03 1.704163312825218018e-02
2.600000000000000228e-02 1.799999999999999933e-01 6.031133335282051408e-03 1.660817625096780784e-02
2.600000000000000228e-02 1.809999999999999942e-01 5.917038119774604629e-03 1.617264861928770572e-02
2.600000000000000228e-02 1.819999999999999951e-01 5.787255878753250551e-03 1.574724368878760786e-02
2.600000000000000228e-02 1.829999999999999960e-01 5.661172275875972146e-03 1.533172468990295564e-02
2.600000000000000228e-02 1.839999999999999969e-01 5.537102444953935151e-03 1.492581317639177056e-02
2.600000000000000228e-02 1.849999999999999978e-01 5.419258473281745973e-03 1.452922871883371991e-02
2.600000000000000228e-02 1.859999999999999987e-01 5.330386016803656882e-03 1.414160938305191600e-02
2.600000000000000228e-02 1.869999999999999996e-01 5.228138316879720610e-03 1.375676911447151242e-02
2.600000000000000228e-02 1.880000000000000004e-01 5.117320677408504145e-03 1.338043485505597575e-02
2.600000000000000228e-02 1.890000000000000013e-01 5.013105175939293855e-03 1.301234489160169386e-02
2.600000000000000228e-02 1.900000000000000022e-01 4.909594618531910350e-03 1.265227642337707001e-02
2.600000000000000228e-02 1.910000000000000031e-01 4.811843585986104802e-03 1.229996795747390244e-02
2.600000000000000228e-02 1.920000000000000040e-01 4.729118791800694492e-03 1.195514275721033109e-02
2.600000000000000228e-02 1.930000000000000049e-01 4.641097376428578690e-03 1.161469084769683330e-02
2.600000000000000228e-02 1.940000000000000058e-01 4.551866491886230430e-03 1.128130250454678629e-02
2.600000000000000228e-02 1.950000000000000067e-01 4.461433033983956166e-03 1.095472442340267132e-02
2.600000000000000228e-02 1.960000000000000075e-01 4.380748631354553987e-03 1.063470646179232211e-02
2.600000000000000228e-02 1.970000000000000084e-01 4.299704007951681527e-03 1.032103693295689621e-02
2.600000000000000228e-02 1.980000000000000093e-01 4.271372286882287733e-03 1.001336937323075646e-02
2.600000000000000228e-02 1.990000000000000102e-01 4.211963003216793143e-03 9.701477506385199415e-03
2.600000000000000228e-02 2.000000000000000111e-01 4.137918437947372789e-03 9.395252475353286017e-03
2.600000000000000228e-02 2.010000000000000120e-01 4.066092964242511675e-03 9.094555893394392146e-03
2.600000000000000228e-02 2.020000000000000129e-01 3.999013627484626805e-03 8.799222097286210978e-03
2.600000000000000228e-02 2.030000000000000138e-01 3.931625903886127628e-03 8.509093004027011922e-03
2.600000000000000228e-02 2.040000000000000147e-01 3.862244890120127266e-03 8.223989687899129278e-03
2.600000000000000228e-02 2.050000000000000155e-01 3.799335207789868683e-03 7.944619180065264769e-03
2.600000000000000228e-02 2.060000000000000164e-01 3.739890731138081990e-03 7.669971267274982782e-03
2.600000000000000228e-02 2.070000000000000173e-01 3.682652528401070095e-03 7.399829101036102356e-03
2.600000000000000228e-02 2.080000000000000182e-01 3.627367705746054743e-03 7.134014725835151685e-03
2.600000000000000228e-02 2.090000000000000191e-01 3.574373273295242386e-03 6.872351650292349984e-03
2.600000000000000228e-02 2.100000000000000200e-01 3.531166827636584779e-03 6.614651803014773637e-03
2.600000000000000228e-02 2.110000000000000209e-01 3.484808271187894886e-03 6.359322382830928135e-03
2.600000000000000228e-02 2.120000000000000218e-01 3.438352964432126162e-03 6.107654972408529254e-03
2.600000000000000228e-02 2.130000000000000226e-01 3.394500363962230961e-03 5.859451072117451663e-03
2.600000000000000228e-02 2.140000000000000235e-01 3.352576378580619017e-03 5.614544791799495720e-03
2.600000000000000228e-02 2.150000000000000244e-01 3.313086481728305492e-03 5.372768085241462314e-03
2.600000000000000228e-02 2.160000000000000253e-01 3.386389258363715904e-03 5.133766786067637741e-03
2.600000000000000228e-02 2.170000000000000262e-01 3.376986197056008453e-03 4.876759085430888534e-03
2.600000000000000228e-02 2.180000000000000271e-01 3.341258666419500475e-03 4.622356645420208805e-03
2.600000000000000228e-02 2.190000000000000280e-01 3.306167002874297201e-03 4.370663854574295334e-03
2.600000000000000228e-02 2.200000000000000289e-01 3.271795312785869773e-03 4.121638439996272441e-03
2.600000000000000228e-02 2.210000000000000298e-01 3.237806569984423132e-03 3.875237944135538539e-03
2.600000000000000228e-02 2.220000000000000306e-01 2.801817909507352527e-03 3.632053782725562421e-03
2.600000000000000228e-02 2.230000000000000315e-01 2.682843422914089025e-03 3.465715116771118671e-03
2.600000000000000228e-02 2.240000000000000324e-01 2.659423724148975328e-03 3.302096730272348259e-03
2.600000000000000228e-02 2.250000000000000333e-01 2.642133711005813755e-03 3.140038940492343670e-03
2.600000000000000228e-02 2.260000000000000342e-01 2.631478673252841526e-03 2.979049921819028335e-03
2.600000000000000228e-02 2.270000000000000351e-01 2.627205989123380936e-03 2.818641451873692312e-03
2.600000000000000228e-02 2.280000000000000360e-01 4.187925489691082283e-03 2.655845792074033526e-03
2.600000000000000228e-02 2.290000000000000369e-01 4.529075191764102455e-03 2.205127371106853449e-03
2.600000000000000228e-02 2.300000000000000377e-01 4.510120988319427440e-03 1.752809566361370483e-03
2.600000000000000228e-02 2.310000000000000386e-01 4.474744171789002412e-03 1.302575466645713000e-03
2.600000000000000228e-02 2.320000000000000395e-01 4.423281371662687866e-03 8.556657153634891766e-04
2.600000000000000228e-02 2.330000000000000404e-01 4.355816905236765957e-03 4.133235944689441226e-04
2.600000000000000228e-02 2.340000000000000413e-01 4.269961213521474876e-03 -2.322647983190805033e-05
2.600000000000000228e-02 2.350000000000000422e-01 4.172132846658471901e-03 -4.527259814541336890e-04
2.600000000000000228e-02 2.360000000000000431e-01 4.056091567908507063e-03 -8.739156341146498514e-04
2.600000000000000228e-02 2.370000000000000440e-01 3.923888794281908850e-03 -1.285571111071971608e-03
2.600000000000000228e-02 2.380000000000000449e-01 3.775473691365207381e-03 -1.686450480129018936e-03
2.600000000000000228e-02 2.390000000000000457e-01 3.610913707811864125e-03 -2.075311711776140020e-03
2.600000000000000228e-02 2.399999999999999911e-01 3.423854836274645933e-03 -2.450889686116346396e-03
2.699999999999999969e-02 -2.399999999999999911e-01 -3.666358178715777190e-03 -2.643045235068375038e-03
2.699999999999999969e-02 -2.389999999999999902e-01 -3.861149164750667887e-03 -2.251013791253143360e-03
2.699999999999999969e-02 -2.379999999999999893e-01 -4.032058319827502846e-03 -1.845697309134047880e-03
2.699999999999999969e-02 -2.369999999999999885e-01 -4.186201654023399311e-03 -1.428362730153004325e-03
2.699999999999999969e-02 -2.359999999999999876e-01 -4.323503633065911567e-03 -1.000252091662159936e-03
2.699999999999999969e-02 -2.349999999999999867e-01 -4.444021185403271117e-03 -5.626073260718584407e-04
2.699999999999999969e-02 -2.339999999999999858e-01 -4.545456969512464904e-03 -1.166513800275355414e-04
2.699999999999999969e-02 -2.329999999999999849e-01 -4.634799301623568346e-03 3.363551101584619295e-04
2.699999999999999969e-02 -2.319999999999999840e-01 -4.704860176180160683e-03 7.951523171889504854e-04
2.699999999999999969e-02 -2.309999999999999831e-01 -4.758315612689694059e-03 1.258517197938506527e-03
2.699999999999999969e-02 -2.299999999999999822e-01 -4.795071185933419411e-03 1.725206364417242221e-03
2.699999999999999969e-02 -2.289999999999999813e-01 -4.814749911687014189e-03 2.193979274051738749e-03
2.699999999999999969e-02 -2.279999999999999805e-01 -4.432469960915108413e-03 2.660961445387456832e-03
2.699999999999999969e-02 -2.269999999999999796e-01 -2.684817242870993648e-03 2.817455807022893784e-03
2.699999999999999969e-02 -2.259999999999999787e-01 -2.689247938255245277e-03 2.971368796753531480e-03
2.699999999999999969e-02 -2.249999999999999778e-01 -2.700307269769118383e-03 3.125862398987236997e-03
2.699999999999999969e-02 -2.239999999999999769e-01 -2.718278143106507300e-03 3.281424682014076957e-03
2.699999999999999969e-02 -2.229999999999999760e-01 -2.742594695094330293e-03 3.438547599855792773e-03
2.699999999999999969e-02 -2.219999999999999751e-01 -2.873402311841635574e-03 3.598443325232201194e-03
2.699999999999999969e-02 -2.210000000000000020e-01 -3.358945614860567742e-03 3.841016086471759489e-03
2.699999999999999969e-02 -2.200000000000000011e-01 -3.394252723333726195e-03 4.086854849192744776e-03
2.699999999999999969e-02 -2.190000000000000002e-01 -3.429943852793510689e-03 4.335318508221503407e-03
2.699999999999999969e-02 -2.179999999999999993e-01 -3.466396431698693346e-03 4.586449528826719649e-03
2.699999999999999969e-02 -2.169999999999999984e-01 -3.503516271073979158e-03 4.840290177145339760e-03
