          R           Z          Er          Ez           H 
 1.100e-03 -5.719e-02 -2.505e-02  6.881e+00  1.563e-10 
 1.100e-03 -5.499e-02 -2.078e-02  6.971e+00  1.584e-10 
 1.100e-03 -5.279e-02 -1.655e-02  7.047e+00  1.601e-10 
 1.100e-03 -5.059e-02 -1.273e-02  7.105e+00  1.614e-10 
 1.100e-03 -4.839e-02 -9.730e-03  7.150e+00  1.624e-10 
 1.100e-03 -4.619e-02 -6.926e-03  7.181e+00  1.632e-10 
 1.100e-03 -4.399e-02 -4.487e-03  7.205e+00  1.637e-10 
 1.100e-03 -4.179e-02 -2.628e-03  7.219e+00  1.640e-10 
 1.100e-03 -3.959e-02 -1.015e-03  7.226e+00  1.642e-10 
 1.100e-03 -3.739e-02  3.310e-04  7.226e+00  1.642e-10 
 1.100e-03 -3.519e-02  1.323e-03  7.223e+00  1.641e-10 
 1.100e-03 -3.299e-02  2.085e-03  7.216e+00  1.640e-10 
 1.100e-03 -3.080e-02  2.664e-03  7.205e+00  1.637e-10 
 1.100e-03 -2.860e-02  3.081e-03  7.195e+00  1.635e-10 
 1.100e-03 -2.640e-02  3.265e-03  7.181e+00  1.632e-10 
 1.100e-03 -2.420e-02  3.359e-03  7.171e+00  1.629e-10 
 1.100e-03 -2.200e-02  3.352e-03  7.157e+00  1.626e-10 
 1.100e-03 -1.980e-02  3.239e-03  7.143e+00  1.623e-10 
 1.100e-03 -1.760e-02  3.035e-03  7.129e+00  1.620e-10 
 1.100e-03 -1.540e-02  2.776e-03  7.119e+00  1.617e-10 
 1.100e-03 -1.320e-02  2.488e-03  7.109e+00  1.615e-10 
 1.100e-03 -1.100e-02  2.122e-03  7.098e+00  1.613e-10 
 1.100e-03 -8.799e-03  1.725e-03  7.091e+00  1.611e-10 
 1.100e-03 -6.599e-03  1.344e-03  7.085e+00  1.610e-10 
 1.100e-03 -4.399e-03  8.964e-04  7.081e+00  1.609e-10 
 1.100e-03 -2.200e-03  4.411e-04  7.078e+00  1.608e-10 
 1.100e-03  0.000e+00 -2.296e-05  7.078e+00  1.608e-10 
 1.100e-03  2.200e-03 -4.411e-04  7.078e+00  1.608e-10 
 1.100e-03  4.399e-03 -8.964e-04  7.081e+00  1.609e-10 
 1.100e-03  6.599e-03 -1.344e-03  7.085e+00  1.610e-10 
 1.100e-03  8.799e-03 -1.725e-03  7.091e+00  1.611e-10 
 1.100e-03  1.100e-02 -2.122e-03  7.098e+00  1.613e-10 
 1.100e-03  1.320e-02 -2.488e-03  7.109e+00  1.615e-10 
 1.100e-03  1.540e-02 -2.776e-03  7.119e+00  1.617e-10 
 1.100e-03  1.760e-02 -3.035e-03  7.129e+00  1.620e-10 
 1.100e-03  1.980e-02 -3.239e-03  7.143e+00  1.623e-10 
 1.100e-03  2.200e-02 -3.352e-03  7.157e+00  1.626e-10 
 1.100e-03  2.420e-02 -3.359e-03  7.171e+00  1.629e-10 
 1.100e-03  2.640e-02 -3.265e-03  7.181e+00  1.632e-10 
 1.100e-03  2.860e-02 -3.081e-03  7.195e+00  1.635e-10 
 1.100e-03  3.080e-02 -2.664e-03  7.205e+00  1.637e-10 
 1.100e-03  3.299e-02 -2.085e-03  7.216e+00  1.640e-10 
